Bedroom,Bathroom,Property Size in sqft,Nearby School,Nearby Mall,Completion Year,Num of Floors,Total Units,Parking Lot,Bus Stop,Mall,Park,School,Hospital,Highway,Railway Station,Land Title_Malay Reserved,Land Title_Non Bumi Lot,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Labuan,State_Melaka,State_Negeri Sembilan,State_Pahang,State_Penang,State_Perak,State_Perlis,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,Price
3,2,1000.0,0,0,2007,20,224,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,530000.0
3,2,1288.0,0,0,2015,21,455,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
3,2,950.0,0,0,2025,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443000.0
3,2,852.0,0,0,2000,12,614,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
2,3,1378.0,0,0,2007,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500000.0
3,2,1000.0,0,0,2024,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700000.0
2,2,947.0,0,0,2020,34,462,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,480000.0
3,2,1257.0,1,1,2010,22,614,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,688000.0
3,2,1038.0,1,0,2014,23,744,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,2,1000.0,0,0,2015,32,71,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000.0
4,3,1600.0,0,0,2006,26,104,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,780000.0
3,2,1352.0,0,0,2016,32,322,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950000.0
3,2,1171.0,0,0,2016,22,180,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,532000.0
3,2,1155.0,0,0,2016,22,614,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,395000.0
4,3,1422.0,0,0,2013,20,899,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578000.0
3,2,1012.0,0,0,2014,23,744,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
3,2,1432.0,0,0,2009,22,684,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750000.0
3,2,933.0,0,0,2026,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
2,2,815.0,0,0,1999,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,575000.0
3,2,933.0,0,0,2012,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,495000.0
3,2,1004.0,0,0,2014,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,715000.0
2,1,590.0,0,0,2017,22,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000.0
3,2,852.0,1,0,2000,12,614,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299900.0
3,2,800.0,0,0,2014,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,1000.0,0,0,1996,15,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,510000.0
3,2,743.0,0,0,2005,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000.0
4,3,1464.0,0,0,2011,22,531,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,930000.0
3,2,1000.0,0,0,2015,32,71,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000.0
4,3,1600.0,0,0,2006,26,104,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,780000.0
3,2,1352.0,0,0,2016,32,322,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950000.0
3,2,1171.0,0,0,2016,22,180,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,532000.0
3,2,1155.0,0,0,1996,22,614,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,395000.0
4,3,1422.0,0,0,2013,20,899,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578000.0
3,2,1012.0,0,0,2014,23,744,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
3,2,1432.0,0,0,1993,22,684,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750000.0
3,2,933.0,0,0,2014,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
2,2,815.0,0,0,2012,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,575000.0
3,2,933.0,0,0,2006,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,495000.0
3,2,1004.0,0,0,1985,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,715000.0
2,1,590.0,0,0,2017,22,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000.0
3,2,852.0,0,0,2000,12,614,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299900.0
3,2,800.0,0,0,2020,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,1000.0,0,0,1996,15,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,510000.0
3,2,743.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000.0
4,3,1464.0,0,0,2011,22,531,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,930000.0
3,3,1400.0,0,0,2015,29,260,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1030000.0
3,2,1936.0,1,0,2014,22,614,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,470000.0
3,4,2101.0,0,0,2017,25,298,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2680000.0
3,2,753.0,0,1,2022,22,419,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
2,1,712.0,0,0,1988,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225000.0
3,2,925.0,1,0,1991,5,614,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,368000.0
3,3,1200.0,0,0,2009,6,116,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,550000.0
3,2,850.0,0,0,2001,5,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
3,2,1055.0,0,0,2017,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,268000.0
3,2,900.0,0,0,2021,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330000.0
3,2,750.0,1,0,1998,22,614,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,275000.0
3,2,1023.0,0,0,2019,22,1205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,2,850.0,1,0,1987,22,614,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,266000.0
3,2,883.0,1,0,2025,5,614,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230000.0
3,1,732.0,0,0,1987,22,614,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168000.0
3,2,800.0,0,0,1998,22,614,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,2,1173.0,1,1,1997,15,614,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,355000.0
3,1,650.0,0,0,2019,12,216,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185000.0
4,2,1650.0,0,0,2007,24,234,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,550000.0
2,1,657.0,0,1,2022,22,596,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430000.0
3,2,850.0,0,0,1997,22,216,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,390000.0
3,2,652.0,0,0,2011,5,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000.0
3,2,946.0,0,0,2000,18,752,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,386000.0
1,1,600.0,0,0,2009,33,384,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245000.0
3,2,1100.0,0,0,2015,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394000.0
3,2,1334.0,0,0,2017,11,147,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,380000.0
4,3,2809.0,0,0,1998,15,198,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930000.0
3,2,700.0,0,0,2015,5,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295000.0
3,2,1100.0,1,1,1999,18,614,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,488000.0
3,2,1100.0,0,0,2001,31,360,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,530000.0
1,1,400.0,0,0,2021,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200500.0
3,2,680.0,0,0,2006,20,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,335000.0
3,2,850.0,0,0,2008,29,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000.0
3,2,750.0,0,0,2015,18,112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,370000.0
3,1,600.0,0,0,2005,20,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135000.0
4,2,1349.0,0,0,2008,28,134,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645000.0
1,1,400.0,0,0,2008,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200200.0
4,3,1282.0,1,1,2012,18,453,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485000.0
2,2,430.0,0,0,2021,22,1100,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,350000.0
1,1,400.0,0,0,1992,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200000.0
3,2,953.0,1,0,2020,22,280,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,505000.0
2,1,657.0,0,1,2022,22,596,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,468000.0
2,2,1001.0,0,1,2010,22,1074,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000.0
3,2,957.0,0,0,2004,18,332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
3,2,910.0,0,0,2006,17,702,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,360000.0
3,2,1100.0,0,0,1992,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0
3,2,775.0,0,0,2017,34,1502,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,324000.0
3,2,850.0,0,0,2020,17,299,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,325000.0
3,2,925.0,0,0,2017,16,412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365000.0
3,2,1000.0,0,0,1996,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229999.0
3,2,1049.0,0,0,2006,12,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,360000.0
3,2,1173.0,0,0,1990,15,614,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,355000.0
3,2,700.0,0,0,1997,28,422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340000.0
3,2,1144.0,0,0,1991,22,243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489000.0
3,2,700.0,0,0,1988,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99000.0
3,2,650.0,0,0,2009,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175000.0
2,2,797.0,0,0,2025,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380790.0
3,2,750.0,0,0,2003,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170000.0
3,2,950.0,0,0,1989,17,592,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295000.0
3,2,1250.0,0,0,2018,22,461,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499000.0
3,2,881.0,0,0,1998,22,614,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,610000.0
3,3,1557.0,0,0,2005,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1059888.0
3,2,1335.0,0,0,2001,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,549000.0
3,2,811.0,0,0,1996,4,368,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,285000.0
3,2,926.0,0,0,1991,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,456000.0
3,2,1073.0,1,1,2020,40,1052,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,520000.0
3,2,997.0,0,0,1991,5,400,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400000.0
3,2,1200.0,0,0,2022,22,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1480000.0
3,2,1200.0,0,0,2022,22,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1450000.0
3,2,900.0,1,1,1997,5,614,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,379000.0
4,4,1850.0,0,0,2025,22,82,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1338000.0
3,2,1002.0,0,0,2020,14,780,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360000.0
2,2,820.0,0,0,2014,22,561,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.0
3,2,1001.0,0,0,2010,4,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000.0
3,4,2124.0,0,0,1987,14,319,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000.0
2,2,798.0,0,0,2018,35,3224,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772090.0
4,3,2214.0,0,0,2018,22,576,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,950000.0
3,2,982.0,0,0,2017,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515000.0
3,2,1000.0,0,0,2007,22,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,408000.0
3,2,1165.0,0,0,2021,22,406,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,620000.0
3,2,800.0,1,1,2026,22,3600,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300000.0
3,2,1000.0,0,0,2023,22,614,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380000.0
3,2,755.0,0,0,2010,14,336,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259999.0
3,2,1080.0,0,0,1996,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000.0
3,2,1049.0,1,0,1985,22,614,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,360000.0
3,2,883.0,0,0,2001,14,704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
2,2,703.0,0,0,1985,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000.0
2,1,519.0,1,1,1996,22,614,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142000.0
3,2,1000.0,0,0,2000,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,410000.0
3,2,1000.0,0,0,1995,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,415000.0
3,2,950.0,0,0,2011,5,614,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230000.0
3,2,820.0,1,0,1998,22,614,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000.0
1,1,573.0,0,0,2013,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.0
3,1,650.0,1,0,2018,22,614,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180000.0
3,2,925.0,0,0,2017,16,412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365000.0
3,2,860.0,0,0,1995,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300000.0
3,2,650.0,1,0,2001,22,614,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170000.0
3,2,1184.0,0,0,2008,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000.0
3,2,1184.0,0,0,2022,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.0
1,1,541.0,0,0,2004,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366000.0
3,2,1184.0,0,0,1990,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000.0
3,2,1050.0,0,0,2014,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394000.0
3,3,1300.0,0,0,2020,55,360,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000.0
1,1,463.0,0,0,2008,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209000.0
3,2,955.0,1,0,1997,22,614,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288000.0
3,2,950.0,1,0,2023,38,900,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,450000.0
3,2,950.0,1,0,2023,38,900,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,450000.0
2,2,950.0,0,0,2022,22,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1200000.0
2,3,950.0,0,0,2022,22,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,990000.0
3,2,850.0,1,0,2017,5,400,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318000.0
3,2,850.0,0,0,2018,22,614,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,275000.0
3,2,850.0,0,0,1994,22,614,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,228000.0
3,3,1277.0,0,0,2016,15,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,660000.0
3,2,1065.0,1,0,2000,9,614,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245000.0
2,2,950.0,0,0,2022,22,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,930000.0
2,2,906.0,0,0,2014,21,460,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388000.0
3,2,754.0,0,0,2009,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,900.0,0,0,1988,5,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000.0
3,2,900.0,1,0,2023,25,1168,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345000.0
3,2,1100.0,0,0,2002,22,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,451000.0
3,2,1000.0,0,0,2015,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,528000.0
1,2,884.0,0,0,1995,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,607000.0
3,2,650.0,0,0,2014,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215000.0
2,2,914.0,1,0,2021,22,614,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,680000.0
4,3,1346.0,1,0,2008,19,448,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520000.0
3,2,700.0,0,0,1997,22,1008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,298000.0
3,2,1400.0,1,0,2011,18,288,2,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,395000.0
3,2,1050.0,0,0,2017,34,542,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,530000.0
2,2,715.0,0,0,2016,486,1388,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,480000.0
3,2,1030.0,0,0,2024,22,614,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,470000.0
3,2,1382.0,1,1,2016,22,396,2,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,770000.0
3,2,1300.0,0,0,2012,22,350,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,470000.0
3,2,700.0,0,0,1999,9,155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328000.0
3,1,600.0,0,0,2005,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128000.0
3,2,1010.0,1,0,2017,42,1932,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,450000.0
3,2,689.0,1,0,2007,22,614,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195000.0
5,2,928.0,0,0,2006,22,614,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,410000.0
3,2,850.0,0,0,2023,22,960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000.0
3,2,850.0,0,0,2003,20,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245000.0
